time,vd_buy_vol,vd_sell_vol,vd_buy_count,vd_sell_count,vd_total_count,vd_notional_buy,vd_notional_sell,vd_avg_trade_size,vd_vwap_trades,vd_large_trades_count,vd_large_trades_vol,vd_total_vol,vd_delta_vol,vd_delta_notional,vd_buy_ratio,vd_sell_ratio,vd_delta_ratio,vd_aggressor_imbalance,vd_vol_sma,vd_vd_over_sma,vd_score,vd_status,vd_no_trades_flag,vd_side_inferred_flag,symbol
2025-08-31,13.269000000000002,23.426,356,256,612,1443466.7840999998,2548796.9435,0.059959150326797384,108795.85032292933,62,28.150000000000002,36.695,-10.156999999999996,-1105330.1594000002,0.3616023981370323,0.6383976018357161,-0.2767952036986838,0.16339869281019054,36.695,-0.2767952036986838,36,VD_WEAK_SELL,0,0,BTCUSDT
2025-08-31 20:56:00,2.709,0.9710000000000001,44,44,88,295456.18130000005,105902.93669999999,0.04181818181818182,109064.97771736166,9,2.862,3.68,1.738,189553.24460000006,0.7361413041477877,0.2638586955804732,0.47228260856731447,0.0,3.68,0.47228260856731447,74,VD_STRONG_BUY,0,0,BTCUSDT
2025-09-01 22:17:00,16.766,2.695,259,40,299,1809426.9649999999,290835.4818,0.06508695652173913,107921.6097220026,30,13.51,19.461,14.070999999999998,1518591.4832,0.861517907565823,0.13848209238279213,0.7230358151830308,0.7324414715694567,19.461,0.7230358151830308,86,VD_STRONG_BUY,0,0,BTCUSDT
2025-09-01 22:19:00,201.012,1.208,1209,48,1257,21717207.931999996,130492.5025,0.16087509944311854,108039.26631638757,135,160.96099999999998,202.22,199.804,21586715.429499995,0.9940263079764908,0.0059736920185640705,0.9880526159579268,0.9236276849634657,202.22,0.9880526159579268,99,VD_STRONG_BUY,0,0,BTCUSDT
2025-09-01 22:19:00,205.828,4.651,1291,90,1381,22237282.2256,502287.48840000003,0.1524105720492397,108037.23751063,139,163.16899999999998,210.479,201.177,21734994.7372,0.9779027836459794,0.022097216349269536,0.9558055672967098,0.8696596669074079,210.479,0.9558055672967098,98,VD_STRONG_BUY,0,0,BTCUSDT
2025-09-02 05:16:00,3.366,2.2029999999999994,98,30,128,370624.9571,242584.3077,0.0435078125,110111.19856345661,13,3.5079999999999996,5.568999999999999,1.1630000000000007,128040.6494,0.6044173100010025,0.39558268981943207,0.20883462018157053,0.5312499999958497,5.568999999999999,0.20883462018157053,60,VD_WEAK_BUY,0,0,BTCUSDT
2025-09-03 20:36:00,0.901,7.2189999999999985,66,103,169,100957.9488,808983.0982999998,0.048047337278106506,112061.70530786797,17,6.244,8.12,-6.317999999999999,-708025.1494999998,0.11096059111933984,0.8890394087575073,-0.7780788176381676,-0.2189349112413081,8.12,-0.7780788176381676,11,VD_STRONG_SELL,0,0,BTCUSDT
