time,symbol,open,high,low,close,volume,trades
2025-08-29 14:02:00,BTCUSDT,109309.9,109400.0,109282.8,109327.6,98.225,2309
2025-08-29 14:03:00,BTCUSDT,109329.3,109378.0,108955.1,108956.9,135.823,3374
2025-08-29 14:04:00,BTCUSDT,108956.8,109102.8,108851.3,108863.0,170.051,3556
2025-08-29 14:05:00,BTCUSDT,108863.0,108923.6,108700.0,108700.1,909.1679999999999,9072
2025-08-29 14:06:00,BTCUSDT,108700.0,108863.2,108540.0,108540.1,1285.8719999999998,13146
2025-08-29 14:07:00,BTCUSDT,108540.0,108821.5,108480.0,108728.6,505.313,8505
2025-08-29 14:08:00,BTCUSDT,108728.5,108896.1,108655.0,108715.3,267.21799999999996,4916
2025-08-29 14:09:00,BTCUSDT,108715.3,108810.0,108647.5,108712.8,133.242,2995
2025-08-29 14:10:00,BTCUSDT,108712.7,108826.5,108690.5,108741.5,142.51299999999998,2915
2025-08-29 14:11:00,BTCUSDT,108741.4,108774.5,108601.1,108695.8,158.79899999999998,2835
2025-08-29 14:12:00,BTCUSDT,108695.9,108807.6,108665.7,108712.0,121.275,2980
2025-08-29 14:13:00,BTCUSDT,108712.1,108799.6,108681.5,108799.6,140.552,2549
2025-08-29 14:14:00,BTCUSDT,108799.6,108864.7,108710.1,108721.4,91.388,2181
2025-08-29 14:15:00,BTCUSDT,108721.3,108721.3,108300.0,108334.3,645.9889999999999,9131
2025-08-29 14:16:00,BTCUSDT,108334.4,108567.1,108334.4,108510.7,340.861,5220
2025-08-29 14:17:00,BTCUSDT,108511.6,108744.0,108511.6,108679.3,225.29399999999998,3620
2025-08-29 14:18:00,BTCUSDT,108679.3,108850.8,108606.0,108772.1,296.46599999999995,3847
2025-08-29 14:19:00,BTCUSDT,108772.1,108780.0,108625.2,108665.0,124.06099999999999,2350
2025-08-29 14:20:00,BTCUSDT,108664.7,108880.2,108650.5,108867.7,234.83999999999997,3192
2025-08-29 14:21:00,BTCUSDT,108867.6,108923.8,108792.0,108921.3,215.769,2513
2025-08-29 14:22:00,BTCUSDT,108921.3,108926.0,108654.3,108654.3,98.886,2193
2025-08-29 14:23:00,BTCUSDT,108654.2,108740.0,108649.7,108723.1,106.81899999999999,1656
2025-08-29 14:24:00,BTCUSDT,108722.6,108762.5,108706.0,108761.8,44.383,1187
2025-08-29 14:25:00,BTCUSDT,108761.8,108761.8,108588.0,108608.2,94.18299999999999,2012
2025-08-29 14:26:00,BTCUSDT,108608.3,108608.3,108260.0,108309.3,364.457,5659
2025-08-29 14:27:00,BTCUSDT,108309.3,108463.7,108309.3,108463.1,185.99699999999996,3040
2025-08-29 14:28:00,BTCUSDT,108463.2,108493.3,108433.9,108435.0,89.736,1809
2025-08-29 14:29:00,BTCUSDT,108435.0,108621.6,108422.5,108613.8,100.15899999999999,1995
2025-08-29 14:30:00,BTCUSDT,108613.7,108613.7,108420.0,108485.6,130.74699999999999,2208
2025-08-29 14:31:00,BTCUSDT,108485.7,108528.0,108440.1,108519.5,159.783,2002
2025-08-29 14:32:00,BTCUSDT,108519.5,108582.1,108482.1,108555.9,92.055,1507
2025-08-29 14:33:00,BTCUSDT,108555.9,108661.9,108520.8,108590.1,146.86699999999996,2094
2025-08-29 14:34:00,BTCUSDT,108590.0,108590.0,108443.9,108488.7,98.179,1342
2025-08-29 14:35:00,BTCUSDT,108488.8,108505.0,108366.6,108405.2,104.89799999999998,1682
2025-08-29 14:36:00,BTCUSDT,108405.1,108606.8,108399.9,108533.7,142.69799999999998,2056
2025-08-29 14:37:00,BTCUSDT,108533.8,108621.4,108502.1,108592.5,70.37199999999999,1609
2025-08-29 14:38:00,BTCUSDT,108592.4,108654.2,108490.2,108502.3,61.379,1397
2025-08-29 14:39:00,BTCUSDT,108502.3,108608.5,108502.3,108600.0,53.918,1452
2025-08-29 14:40:00,BTCUSDT,108599.9,108599.9,108516.2,108543.1,39.64,1207
2025-08-29 14:41:00,BTCUSDT,108543.2,108663.1,108530.9,108559.8,91.013,1633
2025-08-29 14:42:00,BTCUSDT,108559.7,108830.8,108559.7,108755.0,356.6,3540
2025-08-29 14:43:00,BTCUSDT,108754.9,108754.9,108660.7,108697.0,94.555,1697
2025-08-29 14:44:00,BTCUSDT,108697.0,108697.0,108503.1,108503.2,70.93299999999999,1775
2025-08-29 14:45:00,BTCUSDT,108503.1,108559.0,108450.7,108527.5,126.39699999999999,1984
2025-08-29 14:46:00,BTCUSDT,108527.6,108677.8,108527.6,108670.7,76.714,2103
2025-08-29 14:47:00,BTCUSDT,108670.7,108682.8,108555.7,108567.8,103.549,1653
2025-08-29 14:48:00,BTCUSDT,108570.0,108650.0,108555.6,108582.0,45.358000000000004,1527
2025-08-29 14:49:00,BTCUSDT,108582.0,108592.5,108389.3,108423.9,90.52199999999999,2124
2025-08-29 14:50:00,BTCUSDT,108423.9,108449.9,108260.2,108274.1,140.43200000000002,2745
2025-08-29 14:51:00,BTCUSDT,108274.2,108379.8,108274.2,108314.5,78.068,1997
2025-08-29 14:52:00,BTCUSDT,108314.4,108337.9,108255.0,108255.0,117.971,1752
2025-08-29 14:53:00,BTCUSDT,108255.1,108336.4,108205.2,108259.9,164.797,2942
2025-08-29 14:54:00,BTCUSDT,108259.9,108388.6,108259.9,108361.4,84.22999999999999,1829
2025-08-29 14:55:00,BTCUSDT,108363.9,108364.0,108269.7,108310.7,146.516,1786
2025-08-29 14:56:00,BTCUSDT,108310.1,108324.3,108200.0,108267.9,104.83699999999999,1836
2025-08-29 14:57:00,BTCUSDT,108267.9,108314.6,108219.3,108224.0,92.02600000000001,1448
2025-08-29 14:58:00,BTCUSDT,108220.0,108244.6,108069.6,108082.6,418.82599999999996,5036
2025-08-29 14:59:00,BTCUSDT,108082.6,108174.1,108063.3,108174.1,147.41699999999997,2496
2025-08-29 15:00:00,BTCUSDT,108174.1,108345.9,108139.2,108327.1,155.518,3606
2025-08-29 15:01:00,BTCUSDT,108327.0,108359.4,108260.1,108357.9,102.405,2199
2025-08-29 15:02:00,BTCUSDT,108357.9,108441.3,108333.5,108356.5,145.66,2156
2025-08-29 15:03:00,BTCUSDT,108356.4,108368.5,108270.4,108270.4,55.900000000000006,1424
2025-08-29 15:04:00,BTCUSDT,108270.3,108300.0,108184.9,108230.4,56.397,1294
2025-08-29 15:05:00,BTCUSDT,108230.4,108308.8,108228.5,108285.5,88.775,1325
2025-08-29 15:06:00,BTCUSDT,108285.4,108317.7,108220.3,108307.8,63.461,1169
2025-08-29 15:07:00,BTCUSDT,108307.7,108435.5,108286.0,108435.5,60.802,1667
2025-08-29 15:08:00,BTCUSDT,108435.5,108435.5,108312.2,108338.5,47.315,1117
2025-08-29 15:09:00,BTCUSDT,108338.5,108338.5,108237.2,108278.3,44.486000000000004,1089
2025-08-29 15:10:00,BTCUSDT,108278.2,108331.4,108278.2,108325.9,36.429,842
2025-08-29 15:11:00,BTCUSDT,108325.8,108325.8,108175.2,108175.2,41.545,897
2025-08-29 15:12:00,BTCUSDT,108175.1,108308.9,108174.0,108239.3,32.141000000000005,1122
2025-08-29 15:13:00,BTCUSDT,108239.3,108293.7,108213.5,108266.8,45.326999999999984,1026
2025-08-29 15:14:00,BTCUSDT,108266.8,108299.4,108187.1,108187.2,39.69,785
2025-08-29 15:15:00,BTCUSDT,108187.2,108400.0,108187.2,108374.1,217.471,2472
2025-08-29 15:16:00,BTCUSDT,108374.0,108520.5,108366.3,108511.0,275.526,3159
2025-08-29 15:17:00,BTCUSDT,108511.0,108590.0,108500.0,108531.7,230.34699999999998,2556
2025-08-29 15:18:00,BTCUSDT,108531.6,108642.7,108516.2,108642.6,176.237,1753
2025-08-29 15:19:00,BTCUSDT,108642.7,108659.3,108524.1,108531.8,123.94999999999999,1558
2025-08-29 15:20:00,BTCUSDT,108531.8,108587.4,108480.6,108545.8,548.0400000000001,3732
2025-08-29 15:21:00,BTCUSDT,108545.8,108554.4,108468.0,108532.1,136.34499999999997,1823
2025-08-29 15:22:00,BTCUSDT,108532.1,108588.0,108484.3,108587.9,69.57399999999998,944
2025-08-29 15:23:00,BTCUSDT,108588.0,108616.5,108510.1,108542.5,43.203,1232
2025-08-29 15:24:00,BTCUSDT,108542.5,108637.2,108542.5,108629.2,53.02300000000001,1246
2025-09-04 21:04:00,BTCUSDT,110393.7,110393.7,110388.0,110388.1,1.783,38
2025-09-04 21:05:00,BTCUSDT,110381.4,110381.4,110381.3,110381.4,0.6510000000000001,12
2025-09-04 21:05:00,BTCUSDT,110388.1,110400.2,110381.3,110391.6,14.654,265
2025-09-04 21:05:30,BTCUSDT,110381.4,110391.7,110381.4,110391.6,6.581,88
2025-09-04 21:06:00,BTCUSDT,110391.6,110400.4,110391.6,110400.4,13.288000000000002,117
2025-09-04 21:06:30,BTCUSDT,110400.4,110433.0,110400.4,110433.0,16.182,408
2025-09-04 21:06:00,BTCUSDT,110391.6,110433.0,110391.6,110433.0,29.47,525
2025-09-04 21:06:30,BTCUSDT,110418.1,110433.0,110418.1,110433.0,10.504999999999999,224
2025-09-04 21:07:00,BTCUSDT,110433.0,110433.0,110432.9,110433.0,1.26,50
2025-09-04 21:07:00,BTCUSDT,110433.0,110433.0,110432.9,110433.0,1.26,50
2025-09-04 21:07:00,BTCUSDT,110433.0,110433.0,110414.3,110420.0,12.203,221
2025-09-04 21:07:30,BTCUSDT,110432.9,110433.0,110414.3,110420.0,10.943,171
2025-09-04 21:07:30,BTCUSDT,110432.9,110433.0,110414.3,110420.0,10.943,171
2025-09-04 21:08:00,BTCUSDT,110420.0,110420.9,110420.0,110420.9,4.118000000000001,70
2025-09-04 21:08:00,BTCUSDT,110420.0,110420.9,110420.0,110420.9,4.118000000000001,70
2025-09-04 21:08:00,BTCUSDT,110420.0,110420.9,110403.9,110404.0,7.177999999999999,151
2025-09-04 21:08:30,BTCUSDT,110420.9,110420.9,110403.9,110404.0,3.06,81
2025-09-04 21:09:00,BTCUSDT,110403.9,110404.0,110403.9,110403.9,0.384,27
2025-09-04 21:09:00,BTCUSDT,110403.9,110404.0,110403.9,110403.9,0.384,27
2025-09-04 21:09:30,BTCUSDT,110403.9,110404.0,110393.4,110393.5,4.219,71
2025-09-04 21:09:00,BTCUSDT,110403.9,110404.0,110393.4,110393.5,4.603,98
2025-09-04 21:09:30,BTCUSDT,110403.9,110404.0,110393.4,110393.5,4.219,71
2025-09-04 21:10:00,BTCUSDT,110393.5,110393.5,110393.4,110393.4,2.027,29
2025-09-04 21:10:00,BTCUSDT,110393.5,110393.5,110393.4,110393.4,2.027,29
2025-09-04 21:10:30,BTCUSDT,110393.4,110400.0,110387.7,110400.0,33.019999999999996,219
2025-09-04 21:10:00,BTCUSDT,110393.5,110400.0,110387.7,110400.0,35.047,248
